Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force
213853,110,211,3771,0,0,0,0,0,3771,0,0,0,-310,0,0,0,315,309,0,0,0,0,0,0,625
214854,111,933,3771,0,0,0,0,0,3771,0,0,0,-310,0,0,0,315,311,0,0,0,0,0,0,633
215856,112,234,3769,0,0,0,0,0,3769,0,0,0,-310,0,0,0,317,311,0,0,0,0,0,0,639
216857,113,499,3251,0,0,0,0,0,3251,0,0,0,-310,0,0,0,315,309,0,0,0,0,0,0,173
217856,114,1487,3620,0,0,0,0,0,3620,0,0,0,-310,0,0,0,357,311,0,0,0,0,0,0,108
218856,114,1852,3686,0,0,0,0,0,3686,0,0,0,-310,0,0,0,380,309,0,0,0,0,0,0,110
219856,114,369,3695,0,0,0,0,0,3695,0,0,0,-310,0,0,0,380,313,0,0,0,0,0,0,109
220856,114,14,3699,0,0,0,0,0,3699,0,0,0,-310,0,0,0,380,311,0,0,0,0,0,0,108
221856,114,237,3701,0,0,0,0,0,3701,0,0,0,-310,0,0,0,375,315,0,0,0,0,0,0,107
222855,114,1465,3703,0,0,0,0,0,3703,0,0,0,-310,0,0,0,371,311,0,0,0,0,0,0,107
223854,114,627,3704,0,0,0,0,0,3704,0,0,0,-310,0,0,0,371,315,0,0,0,0,0,0,107
224853,114,1240,3704,0,0,0,0,0,3704,0,0,0,-310,0,0,0,365,317,0,0,0,0,0,0,107
225853,114,977,3705,0,0,0,0,0,3705,0,0,0,-310,0,0,0,367,313,0,0,0,0,0,0,107
226856,114,55,3705,0,0,0,0,0,3705,0,0,0,-310,0,0,0,365,311,0,0,0,0,0,0,107
227855,114,1792,3706,0,0,0,0,0,3706,0,0,0,-310,0,0,0,363,313,0,0,0,0,0,0,107
228855,114,77,3707,0,0,0,0,0,3707,0,0,0,-310,0,0,0,369,317,0,0,0,0,0,0,107
229854,114,484,3706,0,0,0,0,0,3706,0,0,0,-310,0,0,0,369,315,0,0,0,0,0,0,107
230853,114,1631,3706,0,0,0,0,0,3706,0,0,0,-310,0,0,0,365,317,0,0,0,0,0,0,107
231856,114,785,3708,0,0,0,0,0,3708,0,0,0,-310,0,0,0,367,321,0,0,0,0,0,0,107
